Event #,PE,Event Date,Month,CY,Fiscal Month,Fiscal Year,Squadron,T/M/S,Buno,Class,PEAT Severity,HAZREP / WESS - RMI ID,MOFE 45 Due Date,MOFE 90 Due Date,Part A,Part B,Part C,Part D,Final Summary Report,Status,Category,Circumstances,Buno Occurances,ITEM,ITEM 2,ITEM 3, ALSS Issues,RECOMMENDATIONS,,
128T,Yes,6/4/2018,6,2018,9,2018,VT-21,T-45C,165073,HAZREP,Minor,1533671714743,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,2,Dehydration,Nutrition,CER,,,,
127T,No,6/4/2018,6,2018,9,2018,VT-22,T-45C,163599,HAZREP,Minor,1530214153022,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,2,Dehydration,,,,,,
614,Yes,6/5/2018,6,2018,9,2018,VMFA-323,F/A-18C,164701,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,ECS,,2,,,,,,,
615,Yes,6/6/2018,6,2018,9,2018,VFA-41,F/A-18F,166842,HAZREP,Minor,1528480713744,,,Yes,Yes,Yes,,N/A,Closed,AOS,OBOGS DEGD,1,,,,,,,
617,Yes,6/7/2018,6,2018,9,2018,VMFA-251,F/A-18C,164231,HAZREP,Minor,1528733735314,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,2,Ram Air Servo,,,,,,
616,Yes,6/7/2018,6,2018,9,2018,VFA-106,F/A-18D,163472,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,Other,,1,,,,,,,
618,Yes,6/11/2018,6,2018,9,2018,VFA-106,F/A-18C,165197,HAZREP,Moderate Low,,,,Yes,Yes,Yes,,N/A,Open,ECS,,3,,,,,,,
,No,6/12/2018,6,2018,9,2018,VT-28,T-6B,166122,HAZREP,,,,,N/A,N/A,N/A,,N/A,Closed,Other,Human Factor,2,Nutrition,Dehydration,,,,,
619,Yes,6/12/2018,6,2018,9,2018,VFA-106,F/A-18D,163991,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,,,,,,,
620,Yes,6/21/2018,6,2018,9,2018,VAQ-129,EA-18G,169206,HAZREP,Minor,1530649556415,,,Yes,Yes,Yes,,N/A,Closed,Other,undetermined / 8A8 after symptoms,1,,,,,,,
621,Yes,6/25/2018,6,2018,9,2018,VAQ-138,EA-18G,168386,D,Minor,1530425402829,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,SBAR,AV Air Hot Caution,,,,,
622,Yes,6/27/2018,6,2018,9,2018,VAQ-129,EA-18G,169208,HAZREP,Minor,1530643372093,,,Yes,Yes,Yes,,N/A,Closed,ECS,Undetermined,1,N/A,,,,,,
623,Yes,7/1/2018,7,2018,10,2018,FRCSW,F/A-18C,164971,D,Severe,,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,,,,,,,
624,Yes,7/5/2018,7,2018,10,2018,VFA-115,F/A-18E,166863,D,Moderate Low,1530826916805,,,Yes,Yes,Yes,,N/A,Closed,Other,ALSS,2,Loose Oxygen connection,,,,,,
625,Yes,7/5/2018,7,2018,10,2018,VFA-11,F/A-18F,166634,HAZREP,Moderate Low,11062276,,,Yes,Yes,Yes,,N/A,Open,AOS,OBOGS DEGD,1,,,,,,,
627,Yes,7/11/2018,7,2018,10,2018,VFA-131,F/A-18E,168909,HAZREP,Minor,11062465,,,Yes,Yes,Yes,,N/A,Open,AOS,OBOGS DEGD,1,,,,,,,
626,Yes,7/12/2018,7,2018,10,2018,VFA-106,F/A-18F,165678,HAZREP,Moderate High,,,,Yes,Yes,Yes,,N/A,Open,Other,,3,,,,,,,
129T,Yes,7/12/2018,7,2018,10,2018,VT-9,T-45C,165467,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,AOS,Oxygen Light,1,,,,,,,
628,No,7/14/2018,7,2018,10,2018,VFA-122,F/A-18F,165802,D,Minor,1531850411383,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,1,Improper Mask Use,,,,,,
,No,7/16/2018,7,2018,10,2018,VFA-137,F/A-18E,165902,HAZREP,,1531785312444,,,N/A,N/A,N/A,,N/A,Closed,ECS,Non-Event,2,Av Air Hot,,,,,,
,No,7/17/2018,7,2018,10,2018,VMFAT-101,F/A-18C,164106,D,,1531937255577,,,N/A,N/A,N/A,,N/A,Closed,Other,Non-Event,1,Self induced,,,,,,
629,Yes,7/18/2018,7,2018,10,2018,VFA-143,F/A-18E,168922,HAZREP,Moderate Low,1532361002146,,,Yes,Yes,Yes,,N/A,Closed,Other,Undetermined,1,,,,,,,
130T,Yes,7/23/2018,7,2018,10,2018,VT-21,T-45C,167105,HAZREP,Moderate Low,1532382112188,,,Yes,N/A,Yes,,N/A,Closed,AOS,Material Factor,3,Seat kit Leak,,,,,,
6,Yes,7/28/2018,7,2018,10,2018,VMA-542,AV-8B,166288,HAZREP,,1534768117804,,,No,No,No,,N/A,Closed,AOS,Material Factor,1,OBOGS Circuit Breaker,,,,,,
630,Yes,8/1/2018,8,2018,11,2018,VFA-146,F/A-18E,166437,D,Minor,1537295881569,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,4,Av Air Hot,,,,,,
639,Yes,8/1/2018,8,2018,11,2018,VX-9,F/A-18D,164237,D,Minor,1534917774863,,,Yes,Yes,Yes,,N/A,Closed,ECS,Undetermined ECS Malfunction,1,,,,,,,
,No,8/6/2018,8,2018,11,2018,VFA-103,F/A-18F,168889,HAZREP,,1534917774863,,,N/A,N/A,N/A,,N/A,Closed,AOS,Non-Event,1,,,,,,,
,No,8/7/2018,8,2018,11,2018,VFA-192,F/A-18E,165782,HAZREP,,,,,N/A,N/A,N/A,,N/A,Closed,ECS,Non-Event,1,,,,,,,
631,Yes,8/8/2018,8,2018,11,2018,VFA-103,F/A-18F,168889,D,Moderate Low,1535003009255,,,Yes,Yes,Yes,,N/A,Closed,AOS,Undetermined AOS Component Malfunction,2,,,,,,,
636,Yes,8/8/2018,8,2018,11,2018,VX-23,F/A-18D,164040,D,Moderate High,1534856310688,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,CXAS,,,,,,
632,Yes,8/12/2018,8,2018,11,2018,VAQ-209,EA-18G,166900,HAZREP,Minor,1534182647257,,,Yes,Yes,Yes,,N/A,Closed,Other,Sinus Issue,1,,,,,,,
634,Yes,8/13/2018,8,2018,11,2018,VAQ-133,EA-18G,168379,D,Minor,1534200545005,,,Yes,Yes,Yes,,N/A,Closed,ECS,ALSS,1,CRU-103,,,,,,
633,Yes,8/13/2018,8,2018,11,2018,VMFA(AW)-242,F/A-18D,164659,HAZREP,Moderate Low,,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,2,Dual Bleeds,,,,,,
638,Yes,8/15/2018,8,2018,11,2018,VFA-34,F/A-18C,165207,D,Severe,1538575116648,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,SBAR,,,,,,
637,Yes,8/15/2018,8,2018,11,2018,VX-23,F/A-18D,164040,D,Moderate High,1534422485129,,,Yes,N/A,Yes,,N/A,Closed,ECS,Material Factor,2,CXAS,,,,,,
635,Yes,8/16/2018,8,2018,11,2018,VFA-32,F/A-18F,166671,HAZREP,Minor,1595609241580,,,Yes,Yes,Yes,,N/A,Closed,AOS,Breathe Cabin Air?,1,,,,,,,
,No,8/23/2018,8,2018,11,2018,VX-23,T-45C,165080,NA,,,,,N/A,N/A,N/A,,N/A,Closed,AOS,Non-Event,1,,,,,,,
,No,8/24/2018,8,2018,11,2018,VFA-83,F/A-18E,166601,D,,1535578735962,,,N/A,N/A,N/A,,N/A,Closed,ECS,Non-Event,2,,,,,,,
641,Yes,8/26/2018,8,2018,11,2018,VFA-136,F/A-18E,166818,D,Severe,11062351,,,Yes,Yes,Yes,,N/A,Open,ECS,,3,,,,,,,
1,Yes,8/28/2018,8,2018,11,2018,VT-27,T-6B,166120,HAZREP,,1535653987863,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,2,Loose Fittings,,,,,,
640,Yes,8/29/2018,8,2018,11,2018,VFA-115,F/A-18E,166868,D,Moderate High,1535592610145,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Canopy Seal failure,,,,,,
642,Yes,9/2/2018,9,2018,12,2018,VFA-204,F/A-18C,164264,HAZREP,Minor,1537552581157,,,Yes,Yes,Yes,,N/A,Closed,Other,Undetermined,1,,,,,,,
643,Yes,9/4/2018,9,2018,12,2018,NAWDC,F/A-18C,164268,D,Moderate Low,1536172268087,,,Yes,Yes,Yes,,N/A,Closed,ECS,Canopy Closure Pressure Change,1,,,,,,,
644,Yes,9/10/2018,9,2018,12,2018,VFA-2,F/A-18F,166680,D,Moderate High,1542140800223,,,Yes,Yes,Yes,,N/A,Closed,Other,Dual Gen,1,,,,,,,
2,Yes,9/13/2018,9,2018,12,2018,VT-27,T-6B,166043,D,,1537369174222,,,Yes,Yes,No,,N/A,Open,ECS,Rapid Decompression,1,,,,,,,
3,Yes,9/14/2018,9,2018,12,2018,VT-10,T-6A,165990,HAZREP,,1537279389339,,,Yes,Yes,N/A,,N/A,Closed,AOS,Material Factor,1,Concentrator,,,,,,
645,Yes,9/15/2018,9,2018,12,2018,VFA-25,F/A-18E,166960,D,Moderate Low,11062508,,,Yes,Yes,Yes,,N/A,Open,ECS,,2,,,,,,,
2,Yes,9/16/2018,9,2018,12,2018,VMFA-121,F-35B,169293,B,,11067024,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,1,COOL DEGD EHA,,,,,,
4,Yes,9/18/2018,9,2018,12,2018,VT-10,T-6A,165964,HAZREP,,1538497580715,,,Yes,Yes,Yes,,N/A,Closed,Other,ALSS,1,Worn Anti-suffocation valve,,,,,,
646,Yes,9/19/2018,9,2018,12,2018,VFA-103,F/A-18F,168493,D,Minor,1541792162204,,,Yes,Yes,Yes,,N/A,Open,AOS,Material Factor,1,Concentrator,,,,,,
647,Yes,9/19/2018,9,2018,12,2018,VAQ-140,EA-18G,168373,D,Moderate High,1587085418836,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,Avionics Flow Valve,,,,,,
648,Yes,9/27/2018,9,2018,12,2018,VFA-25,F/A-18E,166959,D,Minor,11070133,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Fluctuations during an engine stall,,,,,,
649,Yes,9/28/2018,9,2018,12,2018,VFA-103,F/A-18F,168930,D,Minor,11069666,,,Yes,Yes,Yes,,N/A,Open,AOS,Metallic Taste / Rubber,1,,,,,,,
650,Yes,10/2/2018,10,2018,1,2019,VFA-34,F/A-18C,165199,D,Moderate Low,1542645397709,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,Multiple ECS part failures,,,,,,
651,Yes,10/3/2018,10,2018,1,2019,VX-23,F/A-18D,164040,D,Severe,1539113062141,,,Yes,N/A,Yes,,N/A,Closed,ECS,Material Factor,3,CXAS,,,,,,
7,Yes,10/4/2018,10,2018,1,2019,VMA-311,AV-8B,164566,HAZREP,,1539098648658,,,Yes,Yes,N/A,,N/A,Closed,AOS,Undetermined OBOGS Component Failure,1,,,,,,,
652,Yes,10/11/2018,10,2018,1,2019,VAQ-129,EA-18G,169141,HAZREP,Minor,1539359594770,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,PBAR,,,,,,
653,Yes,10/17/2018,10,2018,1,2019,VFA-192,F/A-18E,165784,D,Moderate Low,1541714785362,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,SMRF Valve,,,,,,
,No,10/18/2018,10,2018,1,2019,VT-7,T-45C,165616,HAZREP,,1540828440685,,,N/A,N/A,N/A,,N/A,Closed,Other,Non-Event,3,ALOC,,,,,,
654,Yes,10/22/2018,10,2018,1,2019,VFA-115,F/A-18E,166864,D,Minor,1540881306374,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,1,8C4 / Moisture found in ECS/OBOGS,,,,,,
656,Yes,10/24/2018,10,2018,1,2019,VFA-106,F/A-18E,169641,D,Moderate High,1544719355358,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Dive bombing overpressurizations,,,,,,
655,Yes,10/25/2018,10,2018,1,2019,VFC-12,F/A-18C,163999,D,Moderate High,1541785207857,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Slow CAPR,,,,,,
657,Yes,10/29/2018,10,2018,1,2019,VFA-83,F/A-18E,166601,D,Moderate High,1542660681298,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,Weak CAPR,,,,,,
658,Yes,11/1/2018,11,2018,2,2019,VFA-213,F/A-18F,166663,HAZREP,Minor,1542125471794,,,Yes,Yes,N/A,,N/A,Closed,AOS,Material Factor,1,Loose B nut,,,,,,
659,Yes,11/9/2018,11,2018,2,2019,NAWDC,F/A-18C,164660,D,Moderate Low,1541784019706,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,SBAR,Leak in 14L ducting,,,,,
661,Yes,11/13/2018,11,2018,2,2019,VFA-106,F/A-18F,166465,D,Moderate Low,11068156,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,2,PBAR,,,,,,
660,No,11/13/2018,11,2018,2,2019,VFC-12,F/A-18A,163113,D,Moderate Low,1542808854764,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factors,1,,,,,,,
,No,11/15/2018,11,2018,2,2019,VMA-223,AV-8B,164569,HAZREP,,11063820,,,N/A,N/A,N/A,,N/A,Closed,Other,Human Factor,1,Oxygen caution light due to improper switch position.,,,,,,
662,Yes,11/16/2018,11,2018,2,2019,VFA-87,F/A-18E,169396,D,Minor,1543242750330,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,1,Improper Mask Use,Concentrator Failure,,,,,
663,No,11/28/2018,11,2018,2,2019,VAQ-136,EA-18G,168265,D,Moderate High,1543514965992,,,Yes,Yes,Yes,,N/A,Closed,Other,Non-Event,1,,,,,,,
665,Yes,11/29/2018,11,2018,2,2019,VAQ-132,EA-18G,169137,D,Moderate High,1543552447697,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,8A4  ,,,,,,
664,No,11/29/2018,11,2018,2,2019,VFA-83,F/A-18E,166789,HAZREP,Minor,1543859305558,,,Yes,Yes,Yes,,N/A,Closed,Other,Non-Event,2,Human Factor,Self-induced by breathing in mask while troubleshooting,,,,,
666,Yes,11/30/2018,11,2018,2,2019,VMFA-314,F/A-18A,162431,D,Moderate High,,,,Yes,Yes,Yes,,N/A,Open,ECS,,1,Fluctuations,,,,,,
667,Yes,12/3/2018,12,2018,3,2019,VAQ-129,EA-18G,169135,HAZREP,Minor,1543930440977,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,CAPR,,,,,,
668,Yes,12/4/2018,12,2018,3,2019,VFA-83,F/A-18E,166789,C,Severe,11063729,,,Yes,Yes,Yes,,N/A,Open,ECS,Fluctuations,3,Lost > 10 workdays,,,,,,
,No,12/5/2018,12,2018,3,2019,VFA-137,F/A-18E,166438,HAZREP,,1544055943026,,,N/A,N/A,N/A,,N/A,Closed,Other,Non-Event,1,,,,,,,
674,No,12/6/2018,12,2018,3,2019,VFA-106,F/A-18E,169399,D,Moderate Low,1549981601163,,,Yes,N/A,Yes,,N/A,Closed,ECS,,1,Fluctuations,,,,,,
669,Yes,12/6/2018,12,2018,3,2019,VFA-122,F/A-18F,166926,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,AOS,OBOGS DEGD,2,,,,,,,
670,Yes,12/9/2018,12,2018,3,2019,VFA-34,F/A-18C,165405,D,Severe,1547578126163,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,MSP 820 (ACS Temp/Flow Controller) on Taxi,,,,,,
672,Yes,12/11/2018,12,2018,3,2019,VFA-14,F/A-18E,168468,HAZREP,Minor,1544699519206,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,2,Undetermined OBOGS Component Failure,,,,,,
5,Yes,12/12/2018,12,2018,3,2019,VT-6,T-6B,166246,HAZREP,,1549399303820,,,Yes,Yes,N/A,,N/A,Closed,AOS,,1,OXYGEN Light / Hypocapnia,,,,,,
8,Yes,12/12/2018,12,2018,3,2019,VMA-311,AV-8B,165002,HAZREP,,1547580187233,,,Yes,Yes,No,,N/A,Closed,AOS,,1,,,,,,,
671,Yes,12/12/2018,12,2018,3,2019,VX-31,F/A-18D,164279,HAZREP,Minor,1545071168268,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Loss of pressurization / several leaks,,,,,,
,No,12/16/2018,12,2018,3,2019,VT-21,T-45C,165643,HAZREP,,1555365883848,,,N/A,N/A,N/A,,N/A,Closed,Other,Non-Event,1,Unknown,,,,,,
9,Yes,12/16/2018,12,2018,3,2019,VMAT-203,AV-8B,164143,HAZREP,,1546871886742,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factors,1,Rotary Valve,,,,,,
673,Yes,12/17/2018,12,2018,3,2019,VFA-143,F/A-18E,169115,D,Moderate Low,11063574,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,1,Pressurization,,,,,,
6,Yes,12/17/2018,12,2018,3,2019,VT-6,T-6B,166188,HAZREP,,1549677241906,,,Yes,Yes,N/A,,N/A,Closed,AOS,Material Factor,1,OBOGS FAIL with leak,,,,,,
675,Yes,12/19/2018,12,2018,3,2019,VMFA(AW)-225,F/A-18D,165684,HAZREP,Minor,1545789437390,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,1,OBOGS Valve,,,,,,
676,Yes,12/21/2018,12,2018,3,2019,VAQ-135,EA-18G,168940,HAZREP,Minor,1546930939393,,,Yes,Yes,Yes,,N/A,Closed,Other,Undetermined,2,Unknown,,,,,,
677,Yes,1/4/2019,1,2019,4,2019,VFA-31,F/A-18E,166779,C,Moderate High,11068154,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,1,Pressurization,,,,,,
679,Yes,1/8/2019,1,2019,4,2019,VAQ-129,EA-18G,169135,HAZREP,Minor,1547064335347,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,Pressurization,,,,,,
678,Yes,1/8/2019,1,2019,4,2019,VFA-106,F/A-18F,165894,HAZREP,Minor,1551987199323,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Pressurization,CSV,,,,,
680,Yes,1/10/2019,1,2019,4,2019,VFA-143,F/A-18E,169115,HAZREP,Minor,,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,2,Pressurization,,,,,,
681,Yes,1/11/2019,1,2019,4,2019,VAQ-136,EA-18G,166935,HAZREP,Minor,1547490589962,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Pressurization,,,,,,
682,Yes,1/15/2019,1,2019,4,2019,VFA-146,F/A-18E,166424,D,Minor,1547848536293,,,Yes,Yes,Yes,,N/A,Closed,Other,Human Factor,1,Unknown,,,,,,
7,Yes,1/25/2019,1,2019,4,2019,CTW-4,T-6B,166066,D,,,,,Yes,Yes,No,,N/A,Open,ECS,Material Factor,1,Pressurization,,,,,,
683,Yes,1/29/2019,1,2019,4,2019,VFA-25,F/A-18E,168359,D,Moderate Low,1550184700338,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Avionics Sensor,,,,,,
684,Yes,1/29/2019,1,2019,4,2019,VFA-115,F/A-18E,166862,D,Moderate Low,1550619043524,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,Pressurization,SBAR,,,,,
685,No,1/30/2019,1,2019,4,2019,VAQ-129,EA-18G,169147,HAZREP,Minor,1548960432694,,,Yes,Yes,Yes,,N/A,Closed,ECS,Non-Event,1,,,,,,,
686,Yes,2/1/2019,2,2019,5,2019,VX-31,F/A-18F,166968,HAZREP,Minor,11063873,,,Yes,No,Yes,,N/A,Open,ECS,Material Factor,2,Avionics Flow Valve,,,,,,
687,Yes,2/5/2019,2,2019,5,2019,VFA-211,F/A-18F,166681,HAZREP,Minor,1549564556031,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,1,OBOGS DEGD,,,,,,
688,Yes,2/7/2019,2,2019,5,2019,VFA-106,F/A-18F,165806,HAZREP,Moderate Low,1552409260253,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Pressurization,,,,,,
,No,2/8/2019,2,2019,5,2019,VFA-2,F/A-18F,166806,HAZREP,,11064427,,,N/A,N/A,N/A,,N/A,Closed,Other,Material Factor,1,OBOGS DEGD,,,,,,
,No,2/13/2019,2,2019,5,2019,VT-21,T-45C,163607,HAZREP,,11070046,,,N/A,N/A,N/A,,N/A,Closed,AOS,Material Factor,1,OBOGS DEGD,,,,,,
689,Yes,2/19/2019,2,2019,5,2019,VFA-97,F/A-18E,168874,HAZREP,Minor,1551890628699,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,2,OBOGS DEGD,,,,,,
690,Yes,2/20/2019,2,2019,5,2019,VFA-115,F/A-18E,166859,D,Moderate High,1556087097930,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Gen Failure,,,,,,
692,No,2/22/2019,2,2019,5,2019,VFA-14,F/A-18E,168927,HAZREP,,,,,N/A,N/A,N/A,,N/A,Closed,ECS,Material Factor,1,Gen Failure,,,,,,
691,Yes,2/22/2019,2,2019,5,2019,VFA-151,F/A-18E,168480,D,,1550846749766,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,1,Gen Failure,Wiring,,,,,
693,No,2/22/2019,2,2019,5,2019,FRCSW,F/A-18C,165402,HAZREP,,,,,N/A,N/A,N/A,,N/A,Closed,ECS,Material Factor,2,Pressurization,,,,,,
11,Yes,2/22/2019,2,2019,5,2019,VMA-542,AV-8B,165387,HAZREP,,1554216196901,,,No,No,No,,N/A,Closed,AOS,Material Factor,1,OBOGS DEGD,,,,,,
10,Yes,2/22/2019,2,2019,5,2019,VMA-542,AV-8B,165384,HAZREP,,1551115194585,,,Yes,Yes,Yes,,N/A,Closed,AOS,Material Factor,1,OBOGS DEGD,,,,,,
694,No,2/25/2019,2,2019,5,2019,VFA-83,F/A-18E,166600,HAZREP,,1553284728829,,,Yes,Yes,Yes,,N/A,Closed,Other,Non-Event,1,N/A,,,,,,
695,Yes,2/25/2019,2,2019,5,2019,VFA-106,F/A-18F,166458,D,,1552922423417,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,Avionics Flow Valve,8,,,,,
696,Yes,2/27/2019,2,2019,5,2019,VFA-106,F/A-18F,165913,HAZREP,,1553536600399,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,2,5,,,,,,
698,Yes,3/5/2019,3,2019,6,2019,VFA-213,F/A-18F,166623,D,,1553633394150,,,Yes,Yes,Yes,,N/A,Closed,ECS,Material Factor,3,Upper Plenum,Canopy Seal,,,,,
697,Yes,3/8/2019,3,2019,6,2019,VMFA-314,F/A-18A,163153,D,,,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,1,,,,,,,
699,Yes,3/14/2019,3,2019,6,2019,VAQ-129,EA-18G,168934,D,,1553097512615,,,Yes,Yes,Yes,Yes,N/A,Closed,ECS,Material Factor,1,Pressurization,,,,,,
700,Yes,3/19/2019,3,2019,6,2019,VFA-31,F/A-18E,166784,D,,,,,Yes,Yes,Yes,,N/A,Open,ECS,Material Factor,1,Pressurization,,,,,,
131T,No,3/21/2019,3,2019,6,2019,VT-22,T-45C,165633,D,,1556717050671,,,Yes,No,Yes,Yes,N/A,Closed,Other,Non-Event,1,High G,,,,,,
701,No,3/22/2019,3,2019,6,2019,VFA-154,F/A-18F,166880,D,,,,,Yes,Yes,Yes,Yes,N/A,Open,Other,Non-Event,1,Human Factor,,,,,,
702,Yes,3/26/2019,3,2019,6,2019,VMFAT-101,F/A-18C,164045,D,,11065332,,,Yes,Yes,Yes,No,No,Open,Other,Human Factors,1,Hyperventilation,,,,,,
703,Yes,3/30/2019,3,2019,6,2019,VAQ-133,EA-18G,168380,D,,1555072532454,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,2,SBAR,,,,,,
704,Yes,4/5/2019,4,2019,7,2019,VAQ-137,EA-18G,168269,HAZREP,,1557173595201,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,3,O2 Supply Hose,,,,,,
705,Yes,4/10/2019,4,2019,7,2019,VMFA-232,F/A-18C,164696,HAZREP,,1555396093660,,,Yes,Yes,Yes,Yes,No,Closed,ECS,Material Factor,1,,,,,,,
3,Yes,4/10/2019,4,2019,7,2019,VX-9,F-35C,168841,D,,11064441,,,Yes,No,Yes,Yes,No,Open,ECS,Material Factor,1,Ground Overpress,,,,,,
706,Yes,4/11/2019,4,2019,7,2019,VFA-122,F/A-18F,165921,D,,11069669,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,1,Missing FLIR cap,Led to ECS lead,,,Brief RAD-57 discrepancies to Flight Surgeons and Aeromedical Safety Officers  ,,
707,Yes,4/12/2019,4,2019,7,2019,VFA-25,F/A-18E,168358,D,,1594759020123,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,3,SBAR,,,,Include evaluation and treatment outcomes to NAMI curriculum review for future Aeromedical Officer courses and annual US Naval Aeromedical and Aerospace Medical Association educational symposiums,,
708,Yes,4/15/2019,4,2019,7,2019,VFA-106,F/A-18F,166669,HAZREP,,1556806879334,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,1,Concentrator,Monitor,,,Replace CRU-99 with CRU-123,,
709,Yes,4/19/2019,4,2019,7,2019,VX-9,F/A-18E,166905,D,,11064528,,,No,Yes,Yes,Yes,No,Open,AOS,Material Factor,1,OBOGS DEGD,,,,,,
710,No,5/1/2019,5,2019,8,2019,VFA-87,F/A-18E,169395,D,,,,,Yes,Yes,Yes,Yes,Yes,Closed,Other,Human Factors,1,Dehydration,,,,Addition of a high power turn may catch part failures that the Part B OBOGS and ECS tests do not catch as shownin this event possibly preventing any future PEs with theaircraft.,,
711,Yes,5/2/2019,5,2019,8,2019,VFA-143,F/A-18E,168922,D,,,,,Yes,Yes,Yes,Yes,Yes,Open,ECS,Material Factor,2,Pressurization,,,,PMA-265 should only purchase the 10Hz sticks in the future; Eliminate 2k pressure swing guidance.,,
1,Yes,5/3/2019,5,2019,8,2019,VAW-121,E-2D,168596,D,,1559755991999,,,No,No,No,No,N/A,Closed,ECS,Material Factor,1,Pressurization,Cabin pressure outflow regulator,,,,,
132T,Yes,5/14/2019,5,2019,8,2019,VT-7,T-45C,165483,D,,1562960154298,,,Yes,No,Yes,Yes,Yes,Closed,Other,Human Factor,1,Pressurization,,,,,,
712,Yes,5/15/2019,5,2019,8,2019,VFA-131,F/A-18E,168919,D,,1559216104681,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,Pressurization,,,,,,
,No,5/20/2019,5,2019,8,2019,VAQ-134,EA-18G,169129,HAZREP,,1558390698655,,,N/A,N/A,N/A,N/A,N/A,Closed,Other,Non-Event,1,,,,,,,
713,Yes,5/23/2019,5,2019,8,2019,VFA-103,F/A-18F,168485,D,,1559568303567,,,Yes,Yes,Yes,Yes,Yes,Closed,ECS,Material Factor,1,Dual Gen Failure,,,,,,
,No,5/23/2019,5,2019,8,2019,VT-22,T-45C,165641,HAZREP,,1558708015321,,,No,No,No,No,N/A,Closed,Other,Human Factor,2,Mask Usage,,,,,,
714,Yes,6/5/2019,6,2019,9,2019,VFA-86,F/A-18E,166947,D,,1560773308390,,,Yes,Yes,Yes,Yes,Yes,Closed,AOS,Material Factor,1,OBOGS DEGD,Rotary Valve,,,,,
